TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="2.8406e-10", I=101
-1.873813e-01 2.999945e+00 2.999945e+00 -1.000001e-04 8.837656e-06 0 3.433903e-06 -1.604451e-04 1.318335e+01 
-1.564345e-01 3.000046e+00 3.000046e+00 -1.000001e-04 -8.786247e-06 0 -3.449004e-06 -1.604451e-04 1.318335e+01 
-1.253332e-01 2.999964e+00 2.999964e+00 -1.000000e-04 8.717207e-06 0 3.434150e-06 -1.604451e-04 1.318335e+01 
-9.410831e-02 3.000027e+00 3.000027e+00 -1.000000e-04 -8.706560e-06 0 -3.464707e-06 -1.604451e-04 1.318335e+01 
-6.279052e-02 2.999982e+00 2.999982e+00 -1.000000e-04 8.677594e-06 0 3.465222e-06 -1.604451e-04 1.318335e+01 
-3.141076e-02 3.000009e+00 3.000009e+00 -1.000000e-04 -8.706010e-06 0 -3.511037e-06 -1.604451e-04 1.318335e+01 
-1.110223e-16 3.000000e+00 3.000000e+00 -1.000000e-04 8.716128e-06 0 3.526999e-06 -1.604451e-04 1.318335e+01 
3.141076e-02 2.999991e+00 2.999991e+00 -9.999999e-05 -8.783334e-06 0 -3.588422e-06 -1.604451e-04 1.318335e+01 
6.279052e-02 3.000018e+00 3.000018e+00 -9.999998e-05 8.832953e-06 0 3.620457e-06 -1.604451e-04 1.318335e+01 
9.410831e-02 2.999973e+00 2.999973e+00 -9.999996e-05 -8.940064e-06 0 -3.698397e-06 -1.604451e-04 1.318335e+01 
1.253332e-01 3.000036e+00 3.000036e+00 -9.999995e-05 9.031025e-06 0 3.747715e-06 -1.604451e-04 1.318335e+01 
1.564345e-01 2.999955e+00 2.999955e+00 -9.999994e-05 -9.180603e-06 0 -3.843681e-06 -1.604451e-04 1.318335e+01 
1.873813e-01 3.000054e+00 3.000054e+00 -9.999993e-05 9.316278e-06 0 3.912132e-06 -1.604451e-04 1.318335e+01 
2.181432e-01 2.999937e+00 2.999937e+00 -9.999991e-05 -9.512509e-06 0 -4.028333e-06 -1.604451e-04 1.318335e+01 
2.486899e-01 3.000073e+00 3.000073e+00 -9.999990e-05 9.698052e-06 0 4.118545e-06 -1.604451e-04 1.318335e+01 
2.789911e-01 2.999917e+00 2.999917e+00 -9.999989e-05 -9.947059e-06 0 -4.258041e-06 -1.604451e-04 1.318335e+01 
3.090170e-01 3.000094e+00 3.000094e+00 -9.999988e-05 1.018980e-05 0 4.373598e-06 -1.604451e-04 1.318335e+01 
3.387379e-01 2.999896e+00 2.999896e+00 -9.999987e-05 -1.050011e-05 0 -4.540528e-06 -1.604451e-04 1.318335e+01 
3.681246e-01 3.000116e+00 3.000116e+00 -9.999986e-05 1.081014e-05 0 4.686259e-06 -1.604451e-04 1.318335e+01 
3.971479e-01 2.999873e+00 2.999873e+00 -9.999984e-05 -1.119344e-05 0 -4.886182e-06 -1.604451e-04 1.318335e+01 
4.257793e-01 3.000140e+00 3.000140e+00 -9.999983e-05 1.158453e-05 0 5.068570e-06 -1.604451e-04 1.318335e+01 
4.539905e-01 2.999847e+00 2.999847e+00 -9.999982e-05 -1.205672e-05 0 -5.308962e-06 -1.604451e-04 1.318335e+01 
4.817537e-01 3.000166e+00 3.000166e+00 -9.999981e-05 1.254763e-05 0 5.536753e-06 -1.604451e-04 1.318335e+01 
5.090414e-01 2.999819e+00 2.999819e+00 -9.999980e-05 -1.313043e-05 0 -5.827741e-06 -1.604451e-04 1.318335e+01 
5.358268e-01 3.000197e+00 3.000197e+00 -9.999979e-05 1.374694e-05 0 6.112861e-06 -1.604451e-04 1.318335e+01 
5.620834e-01 2.999786e+00 2.999786e+00 -9.999978e-05 -1.447037e-05 0 -6.468346e-06 -1.604451e-04 1.318335e+01 
5.877853e-01 3.000232e+00 3.000232e+00 -9.999977e-05 1.524834e-05 0 6.827289e-06 -1.604451e-04 1.318335e+01 
6.129071e-01 2.999749e+00 2.999749e+00 -9.999976e-05 -1.615446e-05 0 -7.266662e-06 -1.604451e-04 1.318335e+01 
6.374240e-01 3.000272e+00 3.000272e+00 -9.999975e-05 1.714467e-05 0 7.722672e-06 -1.604451e-04 1.318335e+01 
6.613119e-01 2.999704e+00 2.999704e+00 -9.999974e-05 -1.829367e-05 0 -8.273538e-06 -1.604451e-04 1.318335e+01 
6.845471e-01 3.000321e+00 3.000321e+00 -9.999973e-05 1.956959e-05 0 8.860101e-06 -1.604451e-04 1.318335e+01 
7.071068e-01 2.999651e+00 2.999651e+00 -9.999972e-05 -2.104958e-05 0 -9.562730e-06 -1.604451e-04 1.318335e+01 
7.289686e-01 3.000379e+00 3.000379e+00 -9.999971e-05 2.272036e-05 0 1.032939e-05 -1.604451e-04 1.318335e+01 
7.501111e-01 2.999587e+00 2.999587e+00 -9.999971e-05 -2.466416e-05 0 -1.124424e-05 -1.604451e-04 1.318335e+01 
7.705132e-01 3.000451e+00 3.000451e+00 -9.999970e-05 2.689712e-05 0 1.226663e-05 -1.604451e-04 1.318335e+01 
7.901550e-01 2.999506e+00 2.999506e+00 -9.999969e-05 -2.951187e-05 0 -1.348761e-05 -1.604451e-04 1.318335e+01 
8.090170e-01 3.000542e+00 3.000542e+00 -9.999968e-05 3.257333e-05 0 1.488558e-05 -1.604451e-04 1.318335e+01 
8.270806e-01 2.999404e+00 2.999404e+00 -9.999968e-05 -3.619562e-05 0 -1.656467e-05 -1.604451e-04 1.318335e+01 
8.443279e-01 3.000659e+00 3.000659e+00 -9.999967e-05 4.052894e-05 0 1.853685e-05 -1.604451e-04 1.318335e+01 
8.607420e-01 2.999269e+00 2.999269e+00 -9.999966e-05 -4.573354e-05 0 -2.093237e-05 -1.604451e-04 1.318335e+01 
8.763067e-01 3.000815e+00 3.000815e+00 -9.999966e-05 5.211878e-05 0 2.382645e-05 -1.604451e-04 1.318335e+01 
8.910065e-01 2.999087e+00 2.999087e+00 -9.999965e-05 -5.994905e-05 0 -2.740505e-05 -1.604451e-04 1.318335e+01 
9.048271e-01 3.001029e+00 3.001029e+00 -9.999965e-05 6.985600e-05 0 3.187247e-05 -1.604451e-04 1.318335e+01 
9.177546e-01 2.998831e+00 2.998831e+00 -9.999964e-05 -8.235780e-05 0 -3.754413e-05 -1.604451e-04 1.318335e+01 
