TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
4.817537e-01 2.994403e+00 3.000122e+00 -1.069645e-04 1.693891e-01 0 2.838432e-01 1.312241e-03 1.129467e+01 
5.090414e-01 2.998144e+00 2.992436e+00 -1.044161e-04 -1.746267e-01 0 -2.885681e-01 1.312241e-03 1.129467e+01 
5.358268e-01 2.989394e+00 2.995073e+00 -1.056073e-04 1.769399e-01 0 2.903603e-01 1.312241e-03 1.129467e+01 
5.620834e-01 2.990355e+00 2.984682e+00 -1.032071e-04 -1.822355e-01 0 -2.962515e-01 1.312241e-03 1.129467e+01 
5.877853e-01 2.977814e+00 2.983449e+00 -1.043305e-04 1.846933e-01 0 2.994431e-01 1.312241e-03 1.129467e+01 
6.129071e-01 2.973562e+00 2.967934e+00 -1.020918e-04 -1.902214e-01 0 -3.071521e-01 1.312241e-03 1.129467e+01 
6.374240e-01 2.954350e+00 2.959924e+00 -1.031478e-04 1.930265e-01 0 3.123684e-01 1.312241e-03 1.129467e+01 
6.613119e-01 2.941565e+00 2.936007e+00 -1.010857e-04 -1.989324e-01 0 -3.224687e-01 1.312241e-03 1.129467e+01 
6.845471e-01 2.912119e+00 2.917593e+00 -1.020718e-04 2.022153e-01 0 3.300640e-01 1.312241e-03 1.129467e+01 
7.071068e-01 2.887015e+00 2.881574e+00 -1.002031e-04 -2.084963e-01 0 -3.427238e-01 1.312241e-03 1.129467e+01 
7.289686e-01 2.843671e+00 2.848984e+00 -1.011152e-04 2.122065e-01 0 3.524368e-01 1.312241e-03 1.129467e+01 
7.501111e-01 2.802674e+00 2.797419e+00 -9.945663e-05 -2.186571e-01 0 -3.672146e-01 1.312241e-03 1.129467e+01 
7.705132e-01 2.742379e+00 2.747449e+00 -1.002920e-04 2.225641e-01 0 3.780198e-01 1.312241e-03 1.129467e+01 
7.901550e-01 2.682814e+00 2.677826e+00 -9.885691e-05 -2.288157e-01 0 -3.939412e-01 1.312241e-03 1.129467e+01 
8.090170e-01 2.603714e+00 2.608448e+00 -9.961890e-05 2.327336e-01 0 4.042747e-01 1.312241e-03 1.129467e+01 
8.270806e-01 2.524280e+00 2.519643e+00 -9.841441e-05 -2.382526e-01 0 -4.200858e-01 1.312241e-03 1.129467e+01 
8.443279e-01 2.426021e+00 2.430328e+00 -9.911391e-05 2.425122e-01 0 4.284707e-01 1.312241e-03 1.129467e+01 
8.607420e-01 2.326969e+00 2.322760e+00 -9.813796e-05 -2.464228e-01 0 -4.427554e-01 1.312241e-03 1.129467e+01 
8.763067e-01 2.210709e+00 2.214514e+00 -9.879013e-05 2.522927e-01 0 4.485645e-01 1.312241e-03 1.129467e+01 
8.910065e-01 2.093749e+00 2.090035e+00 -9.802740e-05 -2.533216e-01 0 -4.596989e-01 1.312241e-03 1.129467e+01 
9.048271e-01 1.961967e+00 1.965221e+00 -9.864377e-05 2.628118e-01 0 4.635471e-01 1.312241e-03 1.129467e+01 
9.177546e-01 1.830041e+00 1.826876e+00 -9.806304e-05 -2.599194e-01 0 -4.699167e-01 1.312241e-03 1.129467e+01 
9.297765e-01 1.686280e+00 1.688963e+00 -9.864498e-05 2.748071e-01 0 4.733370e-01 1.312241e-03 1.129467e+01 
9.408808e-01 1.543330e+00 1.540753e+00 -9.820229e-05 -2.683886e-01 0 -4.740177e-01 1.312241e-03 1.129467e+01 
