TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=51
0 3.000798e+00 3.000807e+00 2.881876e-05 1.575517e-10 1.015341e-08 -9.996022e-09 -1.686862e-09 1.074828e+01 
6.217878e-02 2.999140e+00 2.999130e+00 2.882849e-05 -1.221241e-04 -8.116651e-04 6.895410e-04 -1.686862e-09 1.074828e+01 
1.241170e-01 3.000709e+00 3.000720e+00 2.881770e-05 2.478242e-04 1.653357e-03 -1.405533e-03 -1.686862e-09 1.074828e+01 
1.855750e-01 2.998838e+00 2.998825e+00 2.883094e-05 -3.800140e-04 -2.551217e-03 2.171203e-03 -1.686862e-09 1.074828e+01 
2.463151e-01 2.999889e+00 2.999906e+00 2.881400e-05 5.210155e-04 3.537958e-03 -3.016943e-03 -1.686862e-09 1.074828e+01 
3.061023e-01 2.996741e+00 2.996718e+00 2.883696e-05 -6.689171e-04 -4.626147e-03 3.957230e-03 -1.686862e-09 1.074828e+01 
3.647051e-01 2.995068e+00 2.995099e+00 2.880575e-05 8.148587e-04 5.823412e-03 -5.008553e-03 -1.686862e-09 1.074828e+01 
4.218971e-01 2.986506e+00 2.986461e+00 2.884973e-05 -9.298183e-04 -7.050886e-03 6.121068e-03 -1.686862e-09 1.074828e+01 
4.774567e-01 2.975204e+00 2.975267e+00 2.878806e-05 9.486985e-04 8.124731e-03 -7.176032e-03 -1.686862e-09 1.074828e+01 
5.311692e-01 2.950924e+00 2.950832e+00 2.887637e-05 -7.384457e-04 -8.534818e-03 7.796372e-03 -1.686862e-09 1.074828e+01 
5.828267e-01 2.916231e+00 2.916361e+00 2.875232e-05 8.254436e-05 7.362794e-03 -7.280249e-03 -1.686862e-09 1.074828e+01 
6.322294e-01 2.859899e+00 2.859722e+00 2.892323e-05 1.261632e-03 -3.054608e-03 4.316240e-03 -1.686862e-09 1.074828e+01 
6.791861e-01 2.784516e+00 2.784737e+00 2.870593e-05 -3.279729e-03 -5.894146e-03 2.614417e-03 -1.686862e-09 1.074828e+01 
7.235151e-01 2.680071e+00 2.679840e+00 2.894837e-05 5.128083e-03 1.934898e-02 -1.422089e-02 -1.686862e-09 1.074828e+01 
7.650450e-01 2.551444e+00 2.551614e+00 2.874520e-05 -4.819484e-03 -3.240424e-02 2.758476e-02 -1.686862e-09 1.074828e+01 
8.036151e-01 2.391045e+00 2.391013e+00 2.882799e-05 8.100192e-04 3.541273e-02 -3.460271e-02 -1.686862e-09 1.074828e+01 
8.390761e-01 2.207699e+00 2.207592e+00 2.889966e-05 4.231330e-03 -2.284341e-02 2.707474e-02 -1.686862e-09 1.074828e+01 
8.712910e-01 1.995525e+00 1.995645e+00 2.877754e-05 -3.749874e-03 5.512644e-03 -9.262518e-03 -1.686862e-09 1.074828e+01 
9.001349e-01 1.767061e+00 1.767044e+00 2.881474e-05 -1.833450e-03 -1.680971e-03 -1.524798e-04 -1.686862e-09 1.074828e+01 
9.254965e-01 1.517995e+00 1.517977e+00 2.884886e-05 1.830426e-03 6.260043e-03 -4.429617e-03 -1.686862e-09 1.074828e+01 
9.472774e-01 1.262904e+00 1.262879e+00 2.885748e-05 1.673390e-03 -3.946823e-03 5.620213e-03 -1.686862e-09 1.074828e+01 
9.653935e-01 9.994819e-01 9.994841e-01 2.884824e-05 1.241709e-03 3.171916e-03 -1.930208e-03 -1.686862e-09 1.074828e+01 
9.797745e-01 7.457483e-01 7.457502e-01 2.884087e-05 6.173265e-06 -3.652369e-03 3.658542e-03 -1.686862e-09 1.074828e+01 
9.903648e-01 5.071792e-01 5.071936e-01 2.883575e-05 3.275403e-04 3.211419e-04 6.398362e-06 -1.686862e-09 1.074828e+01 
9.971226e-01 3.173135e-01 3.173343e-01 2.883423e-05 -5.266628e-04 -5.640739e-03 5.114076e-03 -1.686862e-09 1.074828e+01 
1 2.179686e-01 2.179965e-01 2.883404e-05 1.177490e-03 -2.229263e-03 3.406753e-03 -1.686862e-09 1.074828e+01 
ZONE T="0.004", I=51
-1 2.179759e-01 2.180153e-01 4.080063e-05 -2.825898e-03 3.594329e-03 -6.420227e-03 8.492957e-10 1.037144e+01 
